property;n;sum;min;max;Gini
http://www.wikidata.org/prop/direct/P1990;2259;7079;1;86;0.555479953
http://www.wikidata.org/prop/direct/P2044;137;141;1;2;0.027540508
http://www.wikidata.org/prop/direct/P2047;4;4;1;1;0
http://www.wikidata.org/prop/direct/P2048;2;2;1;1;0
http://www.wikidata.org/prop/direct/P2045;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2050;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2051;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2052;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2049;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2054;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2053;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2057;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2060;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2058;29;115;1;64;0.689055472
http://www.wikidata.org/prop/direct/P2063;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2064;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2061;47;32240;1;21766;0.942030516
http://www.wikidata.org/prop/direct/P2070;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2071;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2073;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2076;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2078;724;732;1;2;0.0108082
http://www.wikidata.org/prop/direct/P2046;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2080;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2081;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2085;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2087;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2088;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2089;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2090;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2091;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2092;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2067;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2093;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2097;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2098;274;275;1;2;0.003623092
http://www.wikidata.org/prop/direct/P2099;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2100;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2101;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2102;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2103;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2106;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2107;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2108;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2109;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2114;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2115;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2119;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2120;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2121;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2123;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2124;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2125;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2128;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2129;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2130;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2131;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2132;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2134;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2137;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2138;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2139;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2142;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2144;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2146;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2147;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2149;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2151;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2153;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2154;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2155;167;207;1;3;0.15707715
http://www.wikidata.org/prop/direct/P2160;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2161;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2162;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2079;809;113957;1;24221;0.972379938
http://www.wikidata.org/prop/direct/P2164;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2167;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2168;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2169;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2170;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2171;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2173;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2174;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2094;838;218400;1;26361;0.959149302
http://www.wikidata.org/prop/direct/P2163;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2177;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2179;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2180;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2181;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2182;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2184;1611;1670;1;9;0.034749124
http://www.wikidata.org/prop/direct/P2186;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2188;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2190;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2191;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2192;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2193;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2194;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2195;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2196;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2202;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2203;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2205;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2206;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2207;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2209;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2213;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2214;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2215;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2216;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2218;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2219;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2225;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2226;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2227;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2175;1287;6590;1;131;0.601725437
http://www.wikidata.org/prop/direct/P2234;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2233;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2235;47;153;1;32;0.578222778
http://www.wikidata.org/prop/direct/P2239;58;2822;1;627;0.844253281
http://www.wikidata.org/prop/direct/P2240;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2242;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2243;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2244;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2248;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2249;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2250;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2252;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2253;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2254;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2257;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2258;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2259;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2260;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2261;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2262;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2263;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2264;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2266;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2267;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2268;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2238;236;267;1;7;0.109645782
http://www.wikidata.org/prop/direct/P2270;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2272;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2273;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2275;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2276;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2277;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2278;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2280;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2281;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2282;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2271;86;108;1;4;0.17118863
http://www.wikidata.org/prop/direct/P2284;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2176;1718;6342;1;41;0.492326963
http://www.wikidata.org/prop/direct/P2287;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2286;167;271;1;7;0.281326646
http://www.wikidata.org/prop/direct/P2290;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2289;79;118;1;5;0.253379103
http://www.wikidata.org/prop/direct/P2291;135;938;1;100;0.694938008
http://www.wikidata.org/prop/direct/P2295;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2298;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2299;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2300;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2302;33;27993;1;4995;0.770233684
http://www.wikidata.org/prop/direct/P2317;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2318;126;216;1;7;0.296884186
http://www.wikidata.org/prop/direct/P2283;5685;15628;1;3092;0.617594854
http://www.wikidata.org/prop/direct/P2322;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2323;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2324;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2325;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2326;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2327;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2328;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2330;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2331;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2332;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2333;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2334;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2338;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2339;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2340;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2321;6782;59585;1;346;0.693939904
http://www.wikidata.org/prop/direct/P2342;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2344;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2346;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2347;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2293;7200;12157;1;363;0.362963873
http://www.wikidata.org/prop/direct/P2349;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2350;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2351;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2354;17545;18146;1;25;0.032610556
http://www.wikidata.org/prop/direct/P2355;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2357;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2358;45;4512;1;898;0.817592593
http://www.wikidata.org/prop/direct/P2359;476;3999;1;219;0.712172266
http://www.wikidata.org/prop/direct/P2360;256;779;1;134;0.633459363
http://www.wikidata.org/prop/direct/P2363;6;4242;2;1748;0.507229294
http://www.wikidata.org/prop/direct/P2364;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2365;174;760;1;45;0.554038113
http://www.wikidata.org/prop/direct/P2367;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2369;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2370;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2371;6;99;6;34;0.341750842
http://www.wikidata.org/prop/direct/P2372;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2373;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2374;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2348;1251;170369;1;25249;0.91862488
http://www.wikidata.org/prop/direct/P2377;424;2770;1;323;0.693990532
http://www.wikidata.org/prop/direct/P2379;24;111;1;18;0.457582583
http://www.wikidata.org/prop/direct/P2380;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2381;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2382;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2383;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2384;76;174;1;44;0.50907441
http://www.wikidata.org/prop/direct/P2385;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2386;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2387;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2388;7619;8029;1;38;0.050129901
http://www.wikidata.org/prop/direct/P2389;8000;8423;1;6;0.04817335
http://www.wikidata.org/prop/direct/P2390;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2393;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2378;771;1056;1;17;0.234509492
http://www.wikidata.org/prop/direct/P2397;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2398;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P6170;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P6173;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P6174;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P6175;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P6176;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2394;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P6178;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P6177;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P6180;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P6181;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P6182;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P6183;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P6185;123;150;1;4;0.162818428
http://www.wikidata.org/prop/direct/P6186;250;255;1;2;0.019215686
http://www.wikidata.org/prop/direct/P6188;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P6189;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P6191;35;408;1;107;0.664005602
http://www.wikidata.org/prop/direct/P6192;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P6194;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P6199;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P6201;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P6202;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P6206;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P6210;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P6211;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P6213;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P6216;24;968545;1;852405;0.945689023
http://www.wikidata.org/prop/direct/P6217;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P6218;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P6221;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P6222;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P6224;11;412867;1;265801;0.825276993
http://www.wikidata.org/prop/direct/P6226;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P6227;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P6228;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P6230;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P6231;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P6233;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P6234;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P6235;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P6238;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P6240;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2341;3316;16021;1;492;0.666099301
http://www.wikidata.org/prop/direct/P6242;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P6244;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P6246;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P6249;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P6251;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P6254;845;851;1;3;0.007014372
http://www.wikidata.org/prop/direct/P6255;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P6256;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P6179;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P6257;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P6258;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P6262;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P6263;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P6264;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P6268;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P6269;2096;2098;1;2;9.52E-04
http://www.wikidata.org/prop/direct/P6259;168;8049225;1;8049058;0.994026872
http://www.wikidata.org/prop/direct/P6275;639;26557;1;13618;0.971450489
http://www.wikidata.org/prop/direct/P6276;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P6277;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P6278;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P6280;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P6282;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P6283;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P6284;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P6290;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P6271;715;988;1;6;0.222032219
http://www.wikidata.org/prop/direct/P6292;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P6293;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P6295;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P6300;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P6302;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P6303;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P6308;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P6311;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P6314;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P6315;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P6316;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P6317;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P6319;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P6321;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P6323;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P6324;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P6325;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P6327;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P6329;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P6332;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P6335;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P6337;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P6291;273;386;1;21;0.273093055
http://www.wikidata.org/prop/direct/P6339;3;18142;2007;8466;0.237349796
http://www.wikidata.org/prop/direct/P6340;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P6341;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P6342;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P6343;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P6344;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P6347;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P6349;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P6350;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P6351;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P6355;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P6359;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P6361;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P6362;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P6363;1064;1064;1;1;1.03E-14
http://www.wikidata.org/prop/direct/P6338;271;1177;1;129;0.661679735
http://www.wikidata.org/prop/direct/P6365;2920;2924;1;2;0.001366115
http://www.wikidata.org/prop/direct/P6364;79;2295;1;562;0.870036679
http://www.wikidata.org/prop/direct/P6369;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P6370;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P6366;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P6376;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P6375;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P6381;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P6383;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2957;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2959;9502;10025;1;58;0.050979109
http://www.wikidata.org/prop/direct/P2960;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2961;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2962;32;26634;1;9502;0.786210764
http://www.wikidata.org/prop/direct/P2963;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2966;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2967;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2968;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2969;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2970;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2971;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2973;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2974;74;106;1;7;0.256501785
http://www.wikidata.org/prop/direct/P6241;3312;3792;1;20;0.119383994
http://www.wikidata.org/prop/direct/P2977;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2978;209;7355;1;727;0.793018452
http://www.wikidata.org/prop/direct/P2979;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2980;1;1;1;1;0
http://www.wikidata.org/prop/direct/P2984;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2985;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2987;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2989;89;392;1;46;0.623710158
http://www.wikidata.org/prop/direct/P2990;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2991;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2992;10;399;1;384;0.873433584
http://www.wikidata.org/prop/direct/P2997;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3000;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3002;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3003;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3004;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3005;141;144;1;2;0.020390071
http://www.wikidata.org/prop/direct/P3006;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3007;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3008;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3010;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3012;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P2975;1786;6439;1;182;0.59758615
http://www.wikidata.org/prop/direct/P3016;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3017;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3015;124;189;1;5;0.250768049
http://www.wikidata.org/prop/direct/P3020;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3021;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P6379;2321;97187;1;8929;0.959625537
http://www.wikidata.org/prop/direct/P3023;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3024;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3025;20;1929;1;323;0.676749611
http://www.wikidata.org/prop/direct/P3029;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3031;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3032;1438;1576;1;7;0.081727477
http://www.wikidata.org/prop/direct/P3033;25;145;1;45;0.648275862
http://www.wikidata.org/prop/direct/P3035;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3038;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3039;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3040;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3041;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3043;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3044;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3045;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3046;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3047;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3048;0;0;2147483647;0;1
http://www.wikidata.org/prop/direct/P3049;0;0;2147483647;0;1
